year,league,team,wins,losses,number,name,set_url
2013,NL,Pittsburgh Pirates,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Detroit Tigers,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Cleveland Indians,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Los Angeles Dodgers,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Tampa Bay Rays,92,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Texas Rangers,91,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Cincinnati Reds,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Kansas City Royals,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Washington Nationals,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Baltimore Orioles,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,New York Yankees,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Arizona Diamondbacks,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,,Los Angeles Angels,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,San Diego Padres,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,San Francisco Giants,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Colorado Rockies,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Milwaukee Brewers,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,New York Mets,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Toronto Blue Jays,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Philadelphia Phillies,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Seattle Mariners,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Chicago Cubs,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Minnesota Twins,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Chicago White Sox,63,99,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Miami Marlins,62,100,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Houston Astros,51,111,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2014,,Los Angeles Angels,98,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Baltimore Orioles,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Washington Nationals,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Los Angeles Dodgers,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Detroit Tigers,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,St. Louis Cardinals,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Kansas City Royals,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Oakland Athletics,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Pittsburgh Pirates,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,San Francisco Giants,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Seattle Mariners,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Cleveland Indians,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,New York Yankees,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Toronto Blue Jays,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Milwaukee Brewers,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Atlanta Braves,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,New York Mets,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Miami Marlins,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,San Diego Padres,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Tampa Bay Rays,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Cincinnati Reds,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Chicago Cubs,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Chicago White Sox,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Philadelphia Phillies,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Boston Red Sox,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Houston Astros,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Minnesota Twins,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,AL,Texas Rangers,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Colorado Rockies,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2014,NL,Arizona Diamondbacks,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/83630/2014-Topps
2015,NL,St. Louis Cardinals,100,62,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Pittsburgh Pirates,98,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Chicago Cubs,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Kansas City Royals,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Toronto Blue Jays,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Los Angeles Dodgers,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,New York Mets,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Texas Rangers,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,New York Yankees,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Houston Astros,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,,Los Angeles Angels,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,San Francisco Giants,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Minnesota Twins,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Washington Nationals,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Baltimore Orioles,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Cleveland Indians,81,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Tampa Bay Rays,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Arizona Diamondbacks,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Boston Red Sox,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Chicago White Sox,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Seattle Mariners,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Detroit Tigers,74,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,San Diego Padres,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Miami Marlins,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Colorado Rockies,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Milwaukee Brewers,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,AL,Oakland Athletics,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Atlanta Braves,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Cincinnati Reds,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2015,NL,Philadelphia Phillies,63,99,,,https://www.tcdb.com/ViewTeams.cfm/sid/97340/2015-Topps
2016,NL,Chicago Cubs,103,58,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Texas Rangers,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Washington Nationals,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Cleveland Indians,94,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Boston Red Sox,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Los Angeles Dodgers,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Baltimore Orioles,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Toronto Blue Jays,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,New York Mets,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,San Francisco Giants,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Detroit Tigers,86,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Seattle Mariners,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,St. Louis Cardinals,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Houston Astros,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,New York Yankees,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Kansas City Royals,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Miami Marlins,79,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Chicago White Sox,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Pittsburgh Pirates,78,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Colorado Rockies,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Los Angeles Angels,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Milwaukee Brewers,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Philadelphia Phillies,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Arizona Diamondbacks,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Oakland Athletics,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Atlanta Braves,68,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,Cincinnati Reds,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,NL,San Diego Padres,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Tampa Bay Rays,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2016,AL,Minnesota Twins,59,103,,,https://www.tcdb.com/ViewTeams.cfm/sid/115847/2016-Topps
2017,NL,Los Angeles Dodgers,104,58,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Cleveland Indians,102,60,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Houston Astros,101,61,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Washington Nationals,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Arizona Diamondbacks,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Boston Red Sox,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Chicago Cubs,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,New York Yankees,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Colorado Rockies,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Milwaukee Brewers,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Minnesota Twins,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,St. Louis Cardinals,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Kansas City Royals,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Los Angeles Angels,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Tampa Bay Rays,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Seattle Mariners,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Texas Rangers,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Miami Marlins,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Toronto Blue Jays,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Baltimore Orioles,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Oakland Athletics,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Pittsburgh Pirates,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Atlanta Braves,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,San Diego Padres,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,New York Mets,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Cincinnati Reds,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Chicago White Sox,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,Philadelphia Phillies,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,AL,Detroit Tigers,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2017,NL,San Francisco Giants,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/134018/2017-Topps
2018,AL,Boston Red Sox,108,54,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Houston Astros,103,59,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,New York Yankees,100,62,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Oakland Athletics,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Milwaukee Brewers,96,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Chicago Cubs,95,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Los Angeles Dodgers,92,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Cleveland Indians,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Colorado Rockies,91,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Atlanta Braves,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Tampa Bay Rays,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Seattle Mariners,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,St. Louis Cardinals,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Arizona Diamondbacks,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Pittsburgh Pirates,82,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Washington Nationals,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Los Angeles Angels,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Philadelphia Phillies,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Minnesota Twins,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,New York Mets,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,San Francisco Giants,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Toronto Blue Jays,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Cincinnati Reds,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Texas Rangers,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,San Diego Padres,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Detroit Tigers,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,NL,Miami Marlins,63,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Chicago White Sox,62,100,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Kansas City Royals,58,104,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2018,AL,Baltimore Orioles,47,115,,,https://www.tcdb.com/ViewTeams.cfm/sid/155909/2018-Topps
2019,AL,Houston Astros,107,55,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Los Angeles Dodgers,106,56,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,New York Yankees,103,59,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Minnesota Twins,101,61,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Atlanta Braves,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Oakland Athletics,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Tampa Bay Rays,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Cleveland Indians,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Washington Nationals,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,St. Louis Cardinals,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Milwaukee Brewers,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,New York Mets,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Arizona Diamondbacks,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Boston Red Sox,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Chicago Cubs,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Philadelphia Phillies,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Texas Rangers,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,San Francisco Giants,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Cincinnati Reds,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Chicago White Sox,72,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Los Angeles Angels,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Colorado Rockies,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,San Diego Padres,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Pittsburgh Pirates,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Seattle Mariners,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Toronto Blue Jays,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Kansas City Royals,59,103,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,NL,Miami Marlins,57,105,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Baltimore Orioles,54,108,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2019,AL,Detroit Tigers,47,114,,,https://www.tcdb.com/ViewTeams.cfm/sid/182808/2019-Topps
2020,NL,Los Angeles Dodgers,43,17,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Tampa Bay Rays,40,20,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,San Diego Padres,37,23,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Minnesota Twins,36,24,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Oakland Athletics,36,24,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Atlanta Braves,35,25,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Chicago White Sox,35,25,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Cleveland Indians,35,25,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Chicago Cubs,34,26,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,New York Yankees,33,27,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Toronto Blue Jays,32,28,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Cincinnati Reds,31,29,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Miami Marlins,31,29,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,St. Louis Cardinals,30,28,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Houston Astros,29,31,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Milwaukee Brewers,29,31,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,San Francisco Giants,29,31,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Philadelphia Phillies,28,32,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Seattle Mariners,27,33,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Colorado Rockies,26,34,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Kansas City Royals,26,34,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Los Angeles Angels,26,34,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,New York Mets,26,34,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Washington Nationals,26,34,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Arizona Diamondbacks,25,35,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Baltimore Orioles,25,35,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Boston Red Sox,24,36,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Detroit Tigers,23,35,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,AL,Texas Rangers,22,38,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
2020,NL,Pittsburgh Pirates,19,41,,,https://www.tcdb.com/ViewTeams.cfm/sid/209948/2020-Topps
