name,group,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Jose Canseco,personal,1997,246,0.3,,,0.3,/ViewCard.cfm/sid/1048/cid/164121/1997-Topps-246-Jose-Canseco,/Images/Cards/Baseball/1048/1048-246Fr.jpg,/Images/Cards/Baseball/1048/1048-246Bk.jpg
Mariano Rivera,bbwaa_01,1997,256,0.35,1,ebay_alyssa,0,/ViewCard.cfm/sid/1048/cid/164131/1997-Topps-256-Mariano-Rivera,/Images/Cards/Baseball/1048/1048-256Fr.jpg,/Images/Cards/Baseball/1048/1048-256Bk.jpg
Gary Sheffield,retired_maybe,1997,264,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164139/1997-Topps-264-Gary-Sheffield,/Images/Cards/Baseball/1048/1048-164139RepFr.jpg,/Images/Cards/Baseball/1048/1048-164139RepBk.jpg
Scott Rolen,retired_likely,1997,268,0.35,,,0.35,/ViewCard.cfm/sid/1048/cid/164143/1997-Topps-268-Scott-Rolen,/Images/Cards/Baseball/1048/1048-164143RepFr.jpg,/Images/Cards/Baseball/1048/1048-164143RepBk.jpg
Chipper Jones,bbwaa_01,1997,276,0.4,1,ebay_alyssa,0,/ViewCard.cfm/sid/1048/cid/164152/1997-Topps-276-Chipper-Jones,/Images/Cards/Baseball/1048/1048-277Fr.jpg,/Images/Cards/Baseball/1048/1048-277Bk.jpg
Darryl Strawberry,personal,1997,282,0.1,,,0.1,/ViewCard.cfm/sid/1048/cid/164157/1997-Topps-282-Darryl-Strawberry,/Images/Cards/Baseball/1048/1048-164157RepFr.jpg,/Images/Cards/Baseball/1048/1048-164157RepBk.jpg
Jeff Bagwell,bbwaa_07,1997,295,0.3,,,0.3,/ViewCard.cfm/sid/1048/cid/164170/1997-Topps-295-Jeff-Bagwell,/Images/Cards/Baseball/1048/1048-295Fr.jpg,/Images/Cards/Baseball/1048/1048-295Bk.jpg
Ken Griffey Jr,bbwaa_01,1997,300,0.6,,,0.6,/ViewCard.cfm/sid/1048/cid/164175/1997-Topps-300-Ken-Griffey-Jr.,/Images/Cards/Baseball/1048/1048-300Fr.jpg,/Images/Cards/Baseball/1048/1048-300Bk.jpg
Sammy Sosa,retired_maybe,1997,305,0.75,,,0.75,/ViewCard.cfm/sid/1048/cid/164180/1997-Topps-305-Sammy-Sosa,/Images/Cards/Baseball/1048/1048-305Fr.jpg,/Images/Cards/Baseball/1048/1048-305Bk.jpg
Manny Ramirez,retired_maybe,1997,318,0.6,,,0.6,/ViewCard.cfm/sid/1048/cid/164193/1997-Topps-318-Manny-Ramirez,/Images/Cards/Baseball/1048/1048-318Fr.jpg,/Images/Cards/Baseball/1048/1048-318Bk.jpg
Randy Johnson,bbwaa_01,1997,325,1.1,1,ebay_alyssa,0,/ViewCard.cfm/sid/1048/cid/164200/1997-Topps-325-Randy-Johnson,/Images/Cards/Baseball/1048/1048-325Fr.jpg,/Images/Cards/Baseball/1048/1048-325Bk.jpg
Eddie Murray,bbwaa_01,1997,333,0.6,1,ebay_alyssa,0,/ViewCard.cfm/sid/1048/cid/164208/1997-Topps-333-Eddie-Murray,/Images/Cards/Baseball/1048/1048-164208RepFr.jpg,/Images/Cards/Baseball/1048/1048-164208RepBk.jpg
Tim Raines,bbwaa_10,1997,334,0.23,,,0.23,/ViewCard.cfm/sid/1048/cid/164209/1997-Topps-334-Tim-Raines,/Images/Cards/Baseball/1048/1048-334Fr.jpg,/Images/Cards/Baseball/1048/1048-334Bk.jpg
Ivan Rodriguez,bbwaa_01,1997,340,0.35,1,ebay_alyssa,0,/ViewCard.cfm/sid/1048/cid/164215/1997-Topps-340-Ivan-Rodriguez,/Images/Cards/Baseball/1048/1048-164215RepFr.jpg,/Images/Cards/Baseball/1048/1048-164215RepBk.jpg
Kenny Lofton,veterans_maybe,1997,350,0.6,,,0.6,/ViewCard.cfm/sid/1048/cid/164225/1997-Topps-350-Kenny-Lofton,/Images/Cards/Baseball/1048/1048-350Fr.jpg,/Images/Cards/Baseball/1048/1048-350Bk.jpg
Fred McGriff,veterans_maybe,1997,352,0.2,,,0.2,/ViewCard.cfm/sid/1048/cid/164227/1997-Topps-352-Fred-McGriff,/Images/Cards/Baseball/1048/1048-352Fr.jpg,/Images/Cards/Baseball/1048/1048-352Bk.jpg
Curt Schilling,retired_likely,1997,368,0.75,,,0.75,/ViewCard.cfm/sid/1048/cid/164243/1997-Topps-368-Curt-Schilling,/Images/Cards/Baseball/1048/1048-368Fr.jpg,/Images/Cards/Baseball/1048/1048-368Bk.jpg
Roger Clemens,retired_likely,1997,370,1,,,1,/ViewCard.cfm/sid/1048/cid/164245/1997-Topps-370-Roger-Clemens,/Images/Cards/Baseball/1048/1048-370Fr.jpg,/Images/Cards/Baseball/1048/1048-370Bk.jpg
Bobby Bonilla,personal,1997,374,0.23,,,0.23,/ViewCard.cfm/sid/1048/cid/164249/1997-Topps-374-Bobby-Bonilla,/Images/Cards/Baseball/1048/1048-374Fr.jpg,/Images/Cards/Baseball/1048/1048-374Bk.jpg
Mike Mussina,bbwaa_06,1997,375,0.6,,,0.6,/ViewCard.cfm/sid/1048/cid/164250/1997-Topps-375-Mike-Mussina,/Images/Cards/Baseball/1048/1048-164250RepFr.jpg,/Images/Cards/Baseball/1048/1048-164250RepBk.jpg
Matt Williams,personal,1997,385,0.5,,,0.5,/ViewCard.cfm/sid/1048/cid/164260/1997-Topps-385-Matt-Williams,/Images/Cards/Baseball/1048/1048-385Fr.jpg,/Images/Cards/Baseball/1048/1048-385Bk.jpg
Will Clark,personal,1997,387,0.5,,,0.5,/ViewCard.cfm/sid/1048/cid/164262/1997-Topps-387-Will-Clark,/Images/Cards/Baseball/1048/1048-164262RepFr.jpg,/Images/Cards/Baseball/1048/1048-164262RepBk.jpg
Dennis Eckersley,bbwaa_01,1997,388,0.25,,,0.25,/ViewCard.cfm/sid/1048/cid/164263/1997-Topps-388-Dennis-Eckersley,/Images/Cards/Baseball/1048/1048-164263RepFr.jpg,/Images/Cards/Baseball/1048/1048-164263RepBk.jpg
Cal Ripken Jr,bbwaa_01,1997,400,2.05,,,2.05,/ViewCard.cfm/sid/1048/cid/164275/1997-Topps-400-Cal-Ripken-Jr.,/Images/Cards/Baseball/1048/1048-164275RepFr.jpg,/Images/Cards/Baseball/1048/1048-164275RepBk.jpg
Tony Gwynn,bbwaa_01,1997,410,0.93,1,ebay_alyssa,0,/ViewCard.cfm/sid/1048/cid/164285/1997-Topps-410-Tony-Gwynn,/Images/Cards/Baseball/1048/1048-410Fr.jpg,/Images/Cards/Baseball/1048/1048-410Bk.jpg
Cecil Fielder,personal,1997,411,0.2,,,0.2,/ViewCard.cfm/sid/1048/cid/164286/1997-Topps-411-Cecil-Fielder,/Images/Cards/Baseball/1048/1048-164286RepFr.jpg,/Images/Cards/Baseball/1048/1048-164286RepBk.jpg
Barry Larkin,bbwaa_03,1997,420,0.2,,,0.2,/ViewCard.cfm/sid/1048/cid/164295/1997-Topps-420-Barry-Larkin,/Images/Cards/Baseball/1048/1048-420Fr.jpg,/Images/Cards/Baseball/1048/1048-420Bk.jpg
Vladimir Guerrero,bbwaa_02,1997,433,0.4,,,0.4,/ViewCard.cfm/sid/1048/cid/164308/1997-Topps-433-Vladimir-Guerrero,/Images/Cards/Baseball/1048/1048-433Fr.jpg,/Images/Cards/Baseball/1048/1048-433Bk.jpg
Andruw Jones,retired_maybe,1997,455,0.23,,,0.23,/ViewCard.cfm/sid/1048/cid/164330/1997-Topps-455-Andruw-Jones,/Images/Cards/Baseball/1048/1048-455Fr.jpg,/Images/Cards/Baseball/1048/1048-455Bk.jpg
Larry Walker,bbwaa_10,1997,461,0.15,,,0.15,/ViewCard.cfm/sid/1048/cid/164336/1997-Topps-461-Larry-Walker,/Images/Cards/Baseball/1048/1048-461Fr.jpg,/Images/Cards/Baseball/1048/1048-461Bk.jpg
Tony Gwynn,bbwaa_01,1998,1,0.95,,,0.95,/ViewCard.cfm/sid/1238/cid/178261/1998-Topps-1-Tony-Gwynn,/Images/Cards/Baseball/1238/1238-1Fr.jpg,/Images/Cards/Baseball/1238/1238-1Bk.jpg
Larry Walker,bbwaa_10,1998,2,0.23,,,0.23,/ViewCard.cfm/sid/1238/cid/178262/1998-Topps-2-Larry-Walker,/Images/Cards/Baseball/1238/1238-2Fr.jpg,/Images/Cards/Baseball/1238/1238-2Bk.jpg
Billy Wagner,retired_maybe,1998,3,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178263/1998-Topps-3-Billy-Wagner,/Images/Cards/Baseball/1238/1238-3Fr.jpg,/Images/Cards/Baseball/1238/1238-3Bk.jpg
Vladimir Guerrero,bbwaa_02,1998,5,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178265/1998-Topps-5-Vladimir-Guerrero,/Images/Cards/Baseball/1238/1238-5Fr.jpg,/Images/Cards/Baseball/1238/1238-5Bk.jpg
Mariano Rivera,bbwaa_01,1998,8,0.35,1,ebay_1998_topps_pick,0,/ViewCard.cfm/sid/1238/cid/178267/1998-Topps-8-Mariano-Rivera,/Images/Cards/Baseball/1238/1238-8Fr.jpg,/Images/Cards/Baseball/1238/1238-8Bk.jpg
Matt Williams,personal,1998,12,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178271/1998-Topps-12-Matt-Williams,/Images/Cards/Baseball/1238/1238-12Fr.jpg,/Images/Cards/Baseball/1238/1238-12Bk.jpg
Frank Thomas,bbwaa_01,1998,20,0.15,,,0.15,/ViewCard.cfm/sid/1238/cid/178279/1998-Topps-20-Frank-Thomas,/Images/Cards/Baseball/1238/1238-20Fr.jpg,/Images/Cards/Baseball/1238/1238-20Bk.jpg
Scott Rolen,retired_likely,1998,25,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178284/1998-Topps-25-Scott-Rolen,/Images/Cards/Baseball/1238/1238-25Fr.jpg,/Images/Cards/Baseball/1238/1238-25Bk.jpg
Juan Gonzalez,personal,1998,30,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178289/1998-Topps-30-Juan-Gonzalez,/Images/Cards/Baseball/1238/1238-30Fr.jpg,/Images/Cards/Baseball/1238/1238-30Bk.jpg
Omar Vizquel,retired_likely,1998,33,0.29,,,0.29,/ViewCard.cfm/sid/1238/cid/178292/1998-Topps-33-Omar-Vizquel,/Images/Cards/Baseball/1238/1238-33Fr.jpg,/Images/Cards/Baseball/1238/1238-33Bk.jpg
Jeff Bagwell,bbwaa_07,1998,35,0.85,,,0.85,/ViewCard.cfm/sid/1238/cid/178294/1998-Topps-35-Jeff-Bagwell,/Images/Cards/Baseball/1238/1238-35Fr.jpg,/Images/Cards/Baseball/1238/1238-35Bk.jpg
Rafael Palmeiro,personal,1998,50,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178309/1998-Topps-50-Rafael-Palmeiro,/Images/Cards/Baseball/1238/1238-50Fr.jpg,/Images/Cards/Baseball/1238/1238-50Bk.jpg
Trevor Hoffman,bbwaa_03,1998,57,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178316/1998-Topps-57-Trevor-Hoffman,/Images/Cards/Baseball/1238/1238-57Fr.jpg,/Images/Cards/Baseball/1238/1238-57Bk.jpg
Mike Piazza,bbwaa_04,1998,100,1,,,1,/ViewCard.cfm/sid/1238/cid/178359/1998-Topps-100-Mike-Piazza,/Images/Cards/Baseball/1238/1238-100Fr.jpg,/Images/Cards/Baseball/1238/1238-100Bk.jpg
Jose Canseco,personal,1998,110,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178369/1998-Topps-110-Jose-Canseco,/Images/Cards/Baseball/1238/1238-110Fr.jpg,/Images/Cards/Baseball/1238/1238-110Bk.jpg
Manny Ramirez,retired_maybe,1998,125,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178384/1998-Topps-125-Manny-Ramirez,/Images/Cards/Baseball/1238/1238-125Fr.jpg,/Images/Cards/Baseball/1238/1238-125Bk.jpg
Tom Glavine,bbwaa_01,1998,130,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178389/1998-Topps-130-Tom-Glavine,/Images/Cards/Baseball/1238/1238-130Fr.jpg,/Images/Cards/Baseball/1238/1238-130Bk.jpg
Joe Carter,personal,1998,145,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178404/1998-Topps-145-Joe-Carter,/Images/Cards/Baseball/1238/1238-145Fr.jpg,/Images/Cards/Baseball/1238/1238-145Bk.jpg
Randy Johnson,bbwaa_01,1998,150,1.1,1,ebay_1998_topps_pick,0,/ViewCard.cfm/sid/1238/cid/178409/1998-Topps-150-Randy-Johnson,/Images/Cards/Baseball/1238/1238-150Fr.jpg,/Images/Cards/Baseball/1238/1238-150Bk.jpg
Derek Jeter,bbwaa_01,1998,160,0.85,,,0.85,/ViewCard.cfm/sid/1238/cid/178419/1998-Topps-160-Derek-Jeter,/Images/Cards/Baseball/1238/1238-160Fr.jpg,/Images/Cards/Baseball/1238/1238-160Bk.jpg
Mike Mussina,bbwaa_06,1998,165,0.8,,,0.8,/ViewCard.cfm/sid/1238/cid/178424/1998-Topps-165-Mike-Mussina,/Images/Cards/Baseball/1238/1238-165Fr.jpg,/Images/Cards/Baseball/1238/1238-165Bk.jpg
Gary Sheffield,retired_maybe,1998,166,0.28,,,0.28,/ViewCard.cfm/sid/1238/cid/178425/1998-Topps-166-Gary-Sheffield,/Images/Cards/Baseball/1238/1238-178425RepFr.jpg,/Images/Cards/Baseball/1238/1238-178425RepBk.jpg
Kenny Lofton,veterans_maybe,1998,175,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178434/1998-Topps-175-Kenny-Lofton,/Images/Cards/Baseball/1238/1238-175Fr.jpg,/Images/Cards/Baseball/1238/1238-175Bk.jpg
Dennis Eckersley,bbwaa_01,1998,200,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178459/1998-Topps-200-Dennis-Eckersley,/Images/Cards/Baseball/1238/1238-200Fr.jpg,/Images/Cards/Baseball/1238/1238-200Bk.jpg
Wade Boggs,bbwaa_01,1998,215,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178474/1998-Topps-215-Wade-Boggs,/Images/Cards/Baseball/1238/1238-215Fr.jpg,/Images/Cards/Baseball/1238/1238-215Bk.jpg
Adrian Beltre,retired_lock,1998,254,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178513/1998-Topps-254-Adrian-Beltre-/-Aaron-Boone-/-Ryan-Minor,/Images/Cards/Baseball/1238/1238-254Fr.jpg,/Images/Cards/Baseball/1238/1238-254Bk.jpg
David Ortiz,retired_lock,1998,257,2.5,,,2.5,/ViewCard.cfm/sid/1238/cid/178516/1998-Topps-257-Richie-Sexson-/-Daryle-Ward-/-David-Ortiz,/Images/Cards/Baseball/1238/1238-257Fr.jpg,/Images/Cards/Baseball/1238/1238-257Bk.jpg
Roy Halladay,bbwaa_01,1998,264,0.3,1,instant_collections,0,/ViewCard.cfm/sid/1238/cid/178523/1998-Topps-264-Brian-Fuentes-/-Matt-Clement-/-Roy-Halladay,/Images/Cards/Baseball/1238/1238-264Fr.jpg,/Images/Cards/Baseball/1238/1238-264Bk.jpg
Roberto Alomar,bbwaa_02,1998,285,0.8,,,0.8,/ViewCard.cfm/sid/1238/cid/178544/1998-Topps-285-Roberto-Alomar,/Images/Cards/Baseball/1238/1238-285Fr.jpg,/Images/Cards/Baseball/1238/1238-285Bk.jpg
Jim Thome,bbwaa_01,1998,290,0.7,1,ebay_1998_topps_pick,0,/ViewCard.cfm/sid/1238/cid/178549/1998-Topps-290-Jim-Thome,/Images/Cards/Baseball/1238/1238-290Fr.jpg,/Images/Cards/Baseball/1238/1238-290Bk.jpg
Paul Molitor,bbwaa_01,1998,291,0.77,1,instant_collections,0,/ViewCard.cfm/sid/1238/cid/178550/1998-Topps-291-Paul-Molitor,/Images/Cards/Baseball/1238/1238-291Fr.jpg,/Images/Cards/Baseball/1238/1238-291Bk.jpg
Ivan Rodriguez,bbwaa_01,1998,292,0.6,1,ebay_1998_topps_pick,0,/ViewCard.cfm/sid/1238/cid/178551/1998-Topps-292-Ivan-Rodriguez,/Images/Cards/Baseball/1238/1238-178551RepFr.jpg,/Images/Cards/Baseball/1238/1238-178551RepBk.jpg
Greg Maddux,bbwaa_01,1998,296,1.13,1,ebay_1998_topps_pick,0,/ViewCard.cfm/sid/1238/cid/178555/1998-Topps-296-Greg-Maddux,/Images/Cards/Baseball/1238/1238-296Fr.jpg,/Images/Cards/Baseball/1238/1238-296Bk.jpg
Edgar Martinez,bbwaa_10,1998,297,0.4,,,0.4,/ViewCard.cfm/sid/1238/cid/178556/1998-Topps-297-Edgar-Martinez,/Images/Cards/Baseball/1238/1238-297Fr.jpg,/Images/Cards/Baseball/1238/1238-297Bk.jpg
Roger Clemens,retired_likely,1998,300,0.5,,,0.5,/ViewCard.cfm/sid/1238/cid/178559/1998-Topps-300-Roger-Clemens,/Images/Cards/Baseball/1238/1238-300Fr.jpg,/Images/Cards/Baseball/1238/1238-300Bk.jpg
Barry Larkin,bbwaa_03,1998,302,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178561/1998-Topps-302-Barry-Larkin,/Images/Cards/Baseball/1238/1238-302Fr.jpg,/Images/Cards/Baseball/1238/1238-302Bk.jpg
Chipper Jones,bbwaa_01,1998,305,0.45,1,ebay_1998_topps_pick,0,/ViewCard.cfm/sid/1238/cid/178564/1998-Topps-305-Chipper-Jones,/Images/Cards/Baseball/1238/1238-305Fr.jpg,/Images/Cards/Baseball/1238/1238-305Bk.jpg
Sammy Sosa,retired_maybe,1998,307,0.4,,,0.4,/ViewCard.cfm/sid/1238/cid/178566/1998-Topps-307-Sammy-Sosa,/Images/Cards/Baseball/1238/1238-307Fr.jpg,/Images/Cards/Baseball/1238/1238-307Bk.jpg
Will Clark,personal,1998,316,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178575/1998-Topps-316-Will-Clark,/Images/Cards/Baseball/1238/1238-316Fr.jpg,/Images/Cards/Baseball/1238/1238-316Bk.jpg
Barry Bonds,retired_likely,1998,317,1.5,,,1.5,/ViewCard.cfm/sid/1238/cid/178576/1998-Topps-317-Barry-Bonds,/Images/Cards/Baseball/1238/1238-317Fr.jpg,/Images/Cards/Baseball/1238/1238-317Bk.jpg
Craig Biggio,bbwaa_03,1998,318,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178577/1998-Topps-318-Craig-Biggio,/Images/Cards/Baseball/1238/1238-318Fr.jpg,/Images/Cards/Baseball/1238/1238-318Bk.jpg
John Smoltz,bbwaa_01,1998,319,0.35,,,0.35,/ViewCard.cfm/sid/1238/cid/178578/1998-Topps-319-John-Smoltz,/Images/Cards/Baseball/1238/1238-319Fr.jpg,/Images/Cards/Baseball/1238/1238-319Bk.jpg
Cal Ripken Jr,bbwaa_01,1998,320,2.34,,,2.34,/ViewCard.cfm/sid/1238/cid/178579/1998-Topps-320-Cal-Ripken-Jr.,/Images/Cards/Baseball/1238/1238-320Fr.jpg,/Images/Cards/Baseball/1238/1238-320Bk.jpg
Ken Griffey Jr,bbwaa_01,1998,321,0.75,1,ebay_1998_topps_pick,0,/ViewCard.cfm/sid/1238/cid/178580/1998-Topps-321-Ken-Griffey-Jr.,/Images/Cards/Baseball/1238/1238-321Fr.jpg,/Images/Cards/Baseball/1238/1238-321Bk.jpg
Todd Helton,retired_likely,1998,323,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178582/1998-Topps-323-Todd-Helton,/Images/Cards/Baseball/1238/1238-323Fr.jpg,/Images/Cards/Baseball/1238/1238-323Bk.jpg
Mark McGwire,veterans_maybe,1998,325,0.65,,,0.65,/ViewCard.cfm/sid/1238/cid/178584/1998-Topps-325-Mark-McGwire,/Images/Cards/Baseball/1238/1238-325Fr.jpg,/Images/Cards/Baseball/1238/1238-325Bk.jpg
Albert Belle,personal,1998,331,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178590/1998-Topps-331-Albert-Belle,/Images/Cards/Baseball/1238/1238-331Fr.jpg,/Images/Cards/Baseball/1238/1238-331Bk.jpg
Curt Schilling,retired_likely,1998,332,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178591/1998-Topps-332-Curt-Schilling,/Images/Cards/Baseball/1238/1238-332Fr.jpg,/Images/Cards/Baseball/1238/1238-332Bk.jpg
Raul Mondesi,personal,1998,333,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178592/1998-Topps-333-Raul-Mondesi,/Images/Cards/Baseball/1238/1238-333Fr.jpg,/Images/Cards/Baseball/1238/1238-333Bk.jpg
Andruw Jones,retired_maybe,1998,334,0.43,,,0.43,/ViewCard.cfm/sid/1238/cid/178593/1998-Topps-334-Andruw-Jones,/Images/Cards/Baseball/1238/1238-334Fr.jpg,/Images/Cards/Baseball/1238/1238-334Bk.jpg
David Justice,personal,1998,336,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178595/1998-Topps-336-David-Justice,/Images/Cards/Baseball/1238/1238-336Fr.jpg,/Images/Cards/Baseball/1238/1238-336Bk.jpg
Pedro Martinez,bbwaa_01,1998,338,1,,,1,/ViewCard.cfm/sid/1238/cid/178597/1998-Topps-338-Pedro-Martinez,/Images/Cards/Baseball/1238/1238-338Fr.jpg,/Images/Cards/Baseball/1238/1238-178597RepBk.jpg
Fred McGriff,veterans_maybe,1998,349,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178608/1998-Topps-349-Fred-McGriff,/Images/Cards/Baseball/1238/1238-349Fr.jpg,/Images/Cards/Baseball/1238/1238-349Bk.jpg
Bobby Bonilla,personal,1998,356,0.25,,,0.25,/ViewCard.cfm/sid/1238/cid/178615/1998-Topps-356-Bobby-Bonilla,/Images/Cards/Baseball/1238/1238-356Fr.jpg,/Images/Cards/Baseball/1238/1238-356Bk.jpg
Cecil Fielder,personal,1998,374,0.28,,,0.28,/ViewCard.cfm/sid/1238/cid/178633/1998-Topps-374-Cecil-Fielder,/Images/Cards/Baseball/1238/1238-374Fr.jpg,/Images/Cards/Baseball/1238/1238-374Bk.jpg
Carlos Delgado,personal,1998,384,0.28,,,0.28,/ViewCard.cfm/sid/1238/cid/178643/1998-Topps-384-Carlos-Delgado,/Images/Cards/Baseball/1238/1238-384Fr.jpg,/Images/Cards/Baseball/1238/1238-384Bk.jpg
Harold Baines,vet,1998,399,0.3,,,0.3,/ViewCard.cfm/sid/1238/cid/178658/1998-Topps-399-Harold-Baines,/Images/Cards/Baseball/1238/1238-399Fr.jpg,/Images/Cards/Baseball/1238/1238-399Bk.jpg
Alex Rodriguez,retired_likely,1998,504,1.25,,,1.25,/ViewCard.cfm/sid/1238/cid/178763/1998-Topps-504-Alex-Rodriguez,/Images/Cards/Baseball/1238/1238-178763RepFr.jpg,/Images/Cards/Baseball/1238/1238-178763RepBk.jpg
Roger Clemens,retired_likely,1999,1,0.75,,,0.75,/ViewCard.cfm/sid/1340/cid/234735/1999-Topps-1-Roger-Clemens,/Images/Cards/Baseball/1340/1340-1Fr.jpg,/Images/Cards/Baseball/1340/1340-1Bk.jpg
Will Clark,personal,1999,9,0.23,,,0.23,/ViewCard.cfm/sid/1340/cid/234742/1999-Topps-9-Will-Clark,/Images/Cards/Baseball/1340/1340-9Fr.jpg,/Images/Cards/Baseball/1340/1340-9Bk.jpg
Manny Ramirez,retired_maybe,1999,15,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/234748/1999-Topps-15-Manny-Ramirez,/Images/Cards/Baseball/1340/1340-15Fr.jpg,/Images/Cards/Baseball/1340/1340-15Bk.jpg
Greg Maddux,bbwaa_01,1999,16,1.13,,,1.13,/ViewCard.cfm/sid/1340/cid/234749/1999-Topps-16-Greg-Maddux,/Images/Cards/Baseball/1340/1340-16Fr.jpg,/Images/Cards/Baseball/1340/1340-16Bk.jpg
Darryl Strawberry,personal,1999,18,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/234751/1999-Topps-18-Darryl-Strawberry,/Images/Cards/Baseball/1340/1340-18Fr.jpg,/Images/Cards/Baseball/1340/1340-18Bk.jpg
Juan Gonzalez,personal,1999,50,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/234783/1999-Topps-50-Juan-Gonzalez,/Images/Cards/Baseball/1340/1340-50Fr.jpg,/Images/Cards/Baseball/1340/1340-50Bk.jpg
Todd Helton,retired_likely,1999,52,0.17,,,0.17,/ViewCard.cfm/sid/1340/cid/234785/1999-Topps-52-Todd-Helton,/Images/Cards/Baseball/1340/1340-52Fr.jpg,/Images/Cards/Baseball/1340/1340-52Bk.jpg
Gary Sheffield,retired_maybe,1999,55,0.2,,,0.2,/ViewCard.cfm/sid/1340/cid/234788/1999-Topps-55-Gary-Sheffield,/Images/Cards/Baseball/1340/1340-55Fr.jpg,/Images/Cards/Baseball/1340/1340-55Bk.jpg
Vladimir Guerrero,bbwaa_02,1999,62,0.37,,,0.37,/ViewCard.cfm/sid/1340/cid/234795/1999-Topps-62-Vladimir-Guerrero,/Images/Cards/Baseball/1340/1340-62Fr.jpg,/Images/Cards/Baseball/1340/1340-62Bk.jpg
Sammy Sosa,retired_maybe,1999,66,0.25,,,0.25,/ViewCard.cfm/sid/1340/cid/234799/1999-Topps-66-Sammy-Sosa,/Images/Cards/Baseball/1340/1340-66Fr.jpg,/Images/Cards/Baseball/1340/1340-66Bk.jpg
Kenny Lofton,veterans_maybe,1999,68,0.21,,,0.21,/ViewCard.cfm/sid/1340/cid/234801/1999-Topps-68-Kenny-Lofton,/Images/Cards/Baseball/1340/1340-68Fr.jpg,/Images/Cards/Baseball/1340/1340-68Bk.jpg
Mark McGwire,veterans_maybe,1999,70,1,,,1,/ViewCard.cfm/sid/1340/cid/234803/1999-Topps-70-Mark-McGwire,/Images/Cards/Baseball/1340/1340-70Fr.jpg,/Images/Cards/Baseball/1340/1340-70Bk.jpg
Tony Gwynn,bbwaa_01,1999,75,1,,,1,/ViewCard.cfm/sid/1340/cid/234808/1999-Topps-75-Tony-Gwynn,/Images/Cards/Baseball/1340/1340-75Fr.jpg,/Images/Cards/Baseball/1340/1340-75Bk.jpg
Jose Canseco,personal,1999,80,0.23,,,0.23,/ViewCard.cfm/sid/1340/cid/234813/1999-Topps-80-Jose-Canseco,/Images/Cards/Baseball/1340/1340-80Fr.jpg,/Images/Cards/Baseball/1340/1340-80Bk.jpg
Derek Jeter,bbwaa_01,1999,85,1.25,,,1.25,/ViewCard.cfm/sid/1340/cid/234818/1999-Topps-85-Derek-Jeter,/Images/Cards/Baseball/1340/1340-85Fr.jpg,/Images/Cards/Baseball/1340/1340-85Bk.jpg
Albert Belle,personal,1999,93,0.15,,,0.15,/ViewCard.cfm/sid/1340/cid/234826/1999-Topps-93-Albert-Belle,/Images/Cards/Baseball/1340/1340-93Fr.jpg,/Images/Cards/Baseball/1340/1340-93Bk.jpg
Pedro Martinez,bbwaa_01,1999,95,0.85,,,0.85,/ViewCard.cfm/sid/1340/cid/234828/1999-Topps-95-Pedro-Martinez,/Images/Cards/Baseball/1340/1340-95Fr.jpg,/Images/Cards/Baseball/1340/1340-95Bk.jpg
Ken Griffey Jr,bbwaa_01,1999,100,0.57,,,0.57,/ViewCard.cfm/sid/1340/cid/234833/1999-Topps-100-Ken-Griffey-Jr.,/Images/Cards/Baseball/1340/1340-100Fr.jpg,/Images/Cards/Baseball/1340/1340-100Bk.jpg
Trevor Hoffman,bbwaa_03,1999,105,0.1,,,0.1,/ViewCard.cfm/sid/1340/cid/234838/1999-Topps-105-Trevor-Hoffman,/Images/Cards/Baseball/1340/1340-105Fr.jpg,/Images/Cards/Baseball/1340/1340-105Bk.jpg
